eye_distance,nose_to_chin,mouth_width,jaw_width,nose_to_eye,image_name
121.10326172320876,97.02061636580135,82.00609733428362,197.0406049523803,85.14693182963201,image15.jpg
172.07265907168403,153.05227865013967,106.1178590059185,296.13679271579883,114.5512985522207,image13.jpeg
116.01724009818541,93.13431161500041,69.0,192.01041638411183,81.32035415564789,image2.jpeg
109.22453936730518,100.31948963187563,88.20430828479978,190.9476368012969,82.73451516749222,image1.jpeg
193.00259065618783,177.04519197086375,158.02847844613325,295.10845463998487,128.42507543311004,image199.jpg
89.1403387922662,90.19977827023745,48.16637831516918,161.69724796668618,62.289646009589745,image3.jpeg
110.16351483136329,94.53041838477179,67.06713054842886,177.1383639983163,70.7248188403477,image194.jpg
112.0714058089752,96.18731725128839,79.00632886041473,167.2423391369542,69.52697318307479,image197.jpg
45.044422518220834,44.10215414239989,36.0,78.00640999302557,31.622776601683793,image200.jpg
66.007575322837,59.0,48.010415536631214,104.0,45.254833995939045,image195.jpg
140.0142849854971,109.0,83.05419917138447,255.07057846799972,80.7093550959243,image191.jpg
187.6006396577581,119.4361754243663,119.21828718783037,299.42110814035806,157.8670326572334,image190.jpg
99.08077512817509,83.05419917138447,78.10249675906654,167.0029939851379,82.07313811473277,image186.jpg
113.26517558367179,104.34557968596465,68.4470598345904,197.9898987322333,61.61168720299745,image188.jpg
147.00340132119393,122.20065466273084,88.02272433866155,245.03265088555034,95.524865872714,image187.jpg
89.20201791439474,88.09086218218096,65.0,153.11760186209813,61.84658438426491,image189.jpg
106.00471687618433,79.0,76.0,164.1097193952875,72.91776189653656,image192.jpg
84.0535543567314,66.007575322837,48.010415536631214,135.0148140020198,62.48199740725323,image196.jpg
56.0,47.01063709417264,37.0,94.00531899844816,41.773197148410844,image193.jpg
75.0066663703967,65.0,47.01063709417264,117.03845521878696,46.861498055439924,image63.jpg
88.05112151472007,77.10382610480494,71.11258679024411,152.16109883935513,76.83749084919418,image61.jpg
65.19202405202648,51.0098029794274,39.05124837953327,96.13012014972206,42.5205832509386,image58.jpg
115.27792503337315,89.08984229416954,81.39410298049853,186.3249849054066,79.02531240052139,image59.jpg
155.05160431288675,126.01587201618692,114.03946685248927,240.13329631685815,113.14592347937243,image60.jpg
90.19977827023745,73.10950690573696,59.135437767890075,161.19863522995473,65.79513659838392,image62.jpg
101.01980003939822,79.00632886041473,63.00793600809346,157.01273833673497,67.00746227100382,image57.jpg
85.00588214941364,71.02816342831905,56.00892785976178,128.0,54.56189146281496,image55.jpg
96.25487000666512,79.22752047110903,61.204574992397426,155.3898323572041,65.79513659838392,image53.jpg
155.08062419270823,137.44089638822936,92.02173656261873,282.177249260106,143.58621103713267,image50.jpg
102.3132444994293,81.15417426109393,67.26812023536856,157.62296786953354,81.02468759581859,image51.jpg
96.18731725128839,75.1065909225016,65.03076195155643,152.26621424334422,57.4543296888929,image48.jpg
106.07544484940895,83.15046602394962,62.12889826803627,171.0730837975396,77.10382610480494,image52.jpg
94.26027795418386,71.449282711585,66.27216610312357,146.66969693839283,67.20119046564577,image47.jpg
126.57013865837392,129.46814279968643,98.85848471426213,210.261741645978,92.0869154657707,image46.jpg
92.02173656261873,86.00581375697809,74.00675644831355,152.0,66.48308055437865,image49.jpg
101.1236866416568,84.2140130857092,78.02563681252464,151.40013210033868,65.45991139621256,image45.jpg
90.00555538409837,75.16648189186454,55.0,148.00337833982033,72.34638899074369,image54.jpg
165.0969412193939,133.37541002748594,110.76551810017412,257.41989045137905,115.67627241573788,image56.jpg
226.03539545832197,218.14673960433146,147.05441169852742,397.28327425150934,167.621597653763,image43.jpg
121.06609764917675,98.50888284819801,79.0,187.2671887971836,95.80187889597991,image35.jpg
87.96590248499699,64.6297145282261,65.62011886609167,143.19916200872126,68.01470429252781,image41.jpg
69.02897942168927,50.00999900019995,42.01190307520001,117.01709276853532,53.075418038862395,image37.jpg
104.12012293500234,86.09297300012354,79.40403012442127,168.1903683330291,69.06518659932803,image42.jpg
45.5411901469428,31.400636936215164,32.55764119219941,78.5175139698144,38.18376618407357,image40.jpg
133.00375934536586,107.01868995647442,87.14355971613737,220.00909072126996,99.08582138732059,image36.jpg
116.03878661895772,113.03981599418853,80.00624975587844,202.06187171260194,89.37561188601732,image39.jpg
67.06713054842886,59.135437767890075,53.009433122794285,114.0701538527936,48.104053883222775,image38.jpg
86.0,81.0,57.0087712549569,146.0,62.22539674441618,image31.jpg
94.02127418834527,85.0235261559999,75.05997601918082,150.02999700059985,63.0317380372777,image33.jpg
149.00335566691106,122.06555615733703,104.04326023342406,239.00209204105306,98.99494936611666,image34.jpg
123.9112585683803,124.67958934805648,79.40403012442127,203.29781110479277,67.89698078707183,image44.jpg
59.07622195096772,49.16299421312742,40.049968789001575,95.25754563287887,49.8196748283246,image27.jpg
51.088159097779204,47.095647357266465,35.0,85.14693182963201,34.655446902326915,image25.jpg
79.00632886041473,63.00793600809346,55.036351623268054,128.00390619039717,51.61395160225576,image29.jpg
175.10282693320517,141.2267680009707,135.09256086106296,290.1103238424996,135.14806694880988,image30.jpg
103.58571330062848,85.05292469985967,62.51399843235114,170.84788555905513,64.07027391856539,image28.jpg
106.00471687618433,107.01868995647442,69.02897942168927,178.04493814764857,81.32035415564789,image32.jpg
70.00714249274856,64.03124237432849,58.008620049092706,108.07404868885037,48.83646178829912,image101.jpg
120.06664815842908,110.07270324653611,70.178344238091,204.15680248279753,92.00543462209176,image102.jpg
87.14355971613737,72.3394774656273,53.150729063673246,147.27525250360293,57.48912940721924,image97.jpg
136.0,138.03260484392808,117.00427342623003,240.00833318866242,96.26006440887103,image99.jpg
101.0,85.05292469985967,51.0,170.01176429882727,75.69015788066504,image98.jpg
103.01941564578979,86.0,67.00746227100382,172.14238292762187,61.84658438426491,image100.jpg
72.06247289678588,58.137767414994535,58.034472514187634,117.15374513859982,54.48853090330111,image95.jpg
97.02061636580135,75.0066663703967,55.0,165.14841809717706,71.50524456289902,image94.jpg
75.0,71.00704190430693,53.03772242470448,125.0,53.03772242470448,image93.jpg
98.08159868191383,87.5728268357257,69.02897942168927,177.04519197086375,62.96824596572466,image91.jpg
77.1621668954417,69.26037828369117,44.04543109109048,134.23859355639868,52.3450093132096,image89.jpg
77.02596964660685,68.00735254367721,62.07253821135398,131.06105447462264,56.72741841473134,image92.jpg
104.6900186264192,79.51100552753688,61.204574992397426,178.80995498014084,69.52697318307479,image88.jpg
112.53888216967503,94.2019108086455,73.68174807915459,170.42593699317015,91.8313671900838,image87.jpg
118.01694793545543,87.02298546935747,67.0,182.0109886792553,80.72174428244226,image85.jpg
79.02531240052139,62.00806399170998,65.03076195155643,127.01574705523721,56.586217403180434,image83.jpg
55.226805085936306,48.041648597857254,32.14031735997639,91.44397191723465,35.805027579936315,image74.jpg
84.1486779456457,68.0,55.226805085936306,129.18978287774928,56.586217403180434,image84.jpg
126.8897158953396,114.27160627207444,66.61080993352356,215.6965461012299,96.04686356149273,image82.jpg
93.43446901438462,84.2140130857092,81.30190649671138,145.0,62.20128616033595,image76.jpg
90.44888059008801,88.45903006477066,80.30566605165541,159.02201105507376,65.43699259593154,image79.jpg
92.5418824100742,82.15229759416349,56.32051136131489,150.4725888658795,67.11929677819934,image80.jpg
82.02438661763951,76.0,64.00781202322104,137.01459776242822,52.20153254455275,image78.jpg
74.43117626371358,67.02984409947557,50.24937810560445,121.69634341261039,49.20365840057018,image81.jpg
124.33824833895642,97.74456506629922,72.18032973047436,209.1219739769114,104.30723848324239,image77.jpg
126.14277624977183,122.10241602851272,93.04837451562494,222.03603311174518,85.27602242131137,image73.jpg
123.1990259701756,102.07840124139877,66.12110101926616,198.36330305779848,81.46778504415104,image75.jpg
74.00675644831355,59.033888572581766,49.01020301937138,124.01612798341996,55.226805085936306,image86.jpg
78.84795495128583,65.73431371817918,45.60701700396552,135.09256086106296,52.69724850502159,image66.jpg
88.2779700718135,67.47592163134935,54.08326913195984,151.0,75.7429864739964,image72.jpg
44.04543109109048,37.8549864614954,25.019992006393608,76.32168761236873,36.40054944640259,image71.jpg
136.0036764208968,99.04544411531506,81.05553651663777,218.00917411888886,96.33275663033837,image70.jpg
107.0420478129973,91.08786966440702,75.0,173.1040149736568,79.98124780221924,image69.jpg
82.09750300709517,76.32168761236873,47.095647357266465,146.12323566086263,52.49761899362675,image67.jpg
70.0,62.03224967708329,55.0,117.01709276853532,52.630789467763066,image65.jpg
67.00746227100382,61.00819617067857,50.00999900019995,114.00438588054409,50.24937810560445,image68.jpg
42.1070065428546,37.21558813185679,27.073972741361768,67.1863081289633,32.01562118716424,image64.jpg
164.02743672934722,139.00359707575916,101.00495037373169,273.0164830188829,111.66467659918243,image121.jpg
137.00364958642524,120.00416659433121,92.0,216.08331726442927,84.38601779915912,image122.jpg
180.00277775634464,165.07574019219177,116.03878661895772,286.8449058289165,103.85566907973777,image119.jpg
87.09190547921202,69.1158447825099,48.0,148.27339613025663,60.207972893961475,image120.jpg
110.00454536063498,92.00543462209176,83.02409288875127,180.01111076819674,85.70297544426332,image117.jpg
119.00420160649792,107.0,103.04368005850722,206.0218435020908,86.97700845625813,image118.jpg
47.38143096192854,41.97618372363071,24.331050121192877,82.87339742040264,33.24154027718932,image116.jpg
122.06555615733703,105.30432089900205,77.0,210.00238093888365,81.32035415564789,image107.jpg
87.20665112249179,73.824115301167,50.15974481593781,144.5856147754679,70.76722405181653,image105.jpg
87.00574693662483,78.00640999302557,47.095647357266465,156.00320509528,55.226805085936306,image110.jpg
75.8023746329889,64.76109943476871,50.80354318352215,125.44720004846661,63.60031446463138,image109.jpg
132.24220203853233,99.50376877284599,88.45903006477066,219.3855054464629,100.40916292848975,image111.jpg
61.00819617067857,50.039984012787215,37.013511046643494,104.0,43.18564576337837,image108.jpg
73.00684899377592,60.0,58.008620049092706,120.0,54.67174773134658,image112.jpg
81.30190649671138,69.58448102845921,48.010415536631214,136.82470537150812,66.40030120413611,image113.jpg
100.00499987500625,90.00555538409837,59.00847396772772,163.00306745579974,77.46612162745726,image103.jpg
220.18401395196702,187.0106948813356,151.0132444522665,354.2386201418473,166.88319268278636,image104.jpg
86.37129152675674,68.73136110975832,53.150729063673246,148.56984889270097,59.665735560705194,image106.jpg
92.04890004774636,83.38465086573187,56.00892785976178,162.11107303327555,71.06335201775947,image114.jpg
148.12157169028418,129.46814279968643,132.09466302617983,262.0934947685654,119.5198728245642,image115.jpg
63.198101237299845,60.29925372672534,49.09175083453431,109.55363982999378,46.66904755831214,image139.jpg
90.13878188659973,102.12247548899312,65.06919393998976,149.33519344079613,65.29931086925804,image141.jpg
111.22050170719426,87.93179174792243,63.0317380372777,186.81809334215998,79.63039620647382,image142.jpg
78.0,69.00724599634447,61.0,130.06152390311286,55.90169943749474,image137.jpg
74.06078584514209,59.00847396772772,46.010868281309364,122.03687967167957,49.8196748283246,image135.jpg
64.4980619863884,60.29925372672534,46.17358552246078,103.4842983258813,46.09772228646444,image136.jpg
41.048751503547585,32.0,28.0178514522438,67.02984409947557,23.706539182259394,image134.jpg
96.13012014972206,83.2946576918352,65.12296062065974,157.15597347857954,63.7808748764079,image123.jpg
118.6086000254619,97.32933781753577,88.20430828479978,188.95766721676048,74.79304780526061,image133.jpg
97.0051545022222,87.02298546935747,63.0,163.1502375113196,63.41135544995076,image124.jpg
112.0714058089752,89.02246907382428,66.18912297349165,183.09833423600554,82.13403679352427,image125.jpg
40.0,38.01315561749642,31.0,70.00714249274856,29.0,image130.jpg
97.0051545022222,86.02325267042627,69.00724599634447,154.00324671902212,68.59300255857006,image132.jpg
156.3873396410336,141.28694207179942,88.0056816347672,281.40007107319644,120.93386622447825,image129.jpg
90.35485598461214,82.29823813423954,53.08483775994799,147.33974345029924,63.0317380372777,image131.jpg
112.29425630903836,98.2700361249552,96.33794683301072,183.30848316430968,71.34423592694787,image127.jpg
171.0,151.64761785138597,89.08984229416954,297.00673393039426,125.8729518204765,image128.jpg
119.05040949110591,104.7377677822093,104.39348638684312,187.6832437912346,77.62087348130012,image126.jpg
116.15506876585283,104.01922899156675,75.05997601918082,195.25624189766637,82.97590011563598,image152.jpg
121.2023102090055,106.23088063270491,70.25667228100119,205.19746587129188,81.5659242576212,image150.jpg
124.4025723206719,134.3726162579266,76.23647421018367,223.75879870968203,90.13878188659973,image146.jpg
109.04127658827184,91.00549433962765,68.0294054067798,182.02472359545007,82.03657720797473,image148.jpg
98.32598842625484,79.40403012442127,55.326304774492215,160.61133210331082,61.61168720299745,image147.jpg
200.12246250733574,176.00284088616297,122.03687967167957,310.27246091137386,144.97241116847025,image151.jpg
105.0,90.0,65.00769185258002,173.02600960549256,75.82216034906945,image149.jpg
95.1892851112981,74.33034373659252,58.034472514187634,158.45504094221806,68.01470429252781,image154.jpg
144.08677940741129,121.00413216084813,80.00624975587844,244.16592718886884,97.18538984847466,image144.jpg
186.21761463406193,169.0266251216062,138.0905500025255,312.1938500355188,129.72663566130126,image145.jpg
119.15116449284078,107.07474025184464,72.17340230306452,204.79257799051214,106.83164325236227,image153.jpg
74.10802925459562,61.204574992397426,53.150729063673246,118.3427226321923,54.45181356024793,image138.jpg
127.00393694685216,112.01785571952357,70.02856560004639,211.0,77.79460135510689,image140.jpg
119.94165248152953,110.54863183232979,110.76551810017412,190.51771571168914,92.41753080449618,image143.jpg
86.00581375697809,78.02563681252464,53.08483775994799,142.03168660548954,56.85068161420758,image198.jpg
62.00806399170998,57.0350769263968,47.095647357266465,106.1178590059185,49.49747468305833,image90.jpg
